sample4,Noised,Naive,Regolarized,Regolarized 2nd,TV correction
K1_0.02_0.32,32.106039219000586,14.88605377250578,21.867092114517092,21.867101366034298,33.981928247749295
K1_0.04_0.08,27.407860891782967,8.940581527601895,24.135225764901623,24.135231320001168,36.61311044551237
K2_0.01_0.05,33.075059275648854,8.919007254152621,31.913730591066273,31.914518811132343,36.47882020904698
K2_0.03_0.01,28.869590292703407,-0.6770987018935151,21.313104185452232,22.424490405210523,36.19193677376333
K2_0.04_1,27.00402289954528,-3.2140352542027517,15.76717972410048,15.767179551025825,29.626182483570606
K3_0.01_0.32,32.47624165194583,9.076221448531824,21.790616973150993,21.790627757248803,32.34441865376096
K3_0.03_0.08,28.649696951944218,-0.5795854205668207,28.063432958257806,28.063470489560185,34.28400315175925
K3_0.05_0.05,25.279536858054858,-5.057033838177856,24.601701611440934,24.605370875936437,34.48975609511595
