sample1,Noised,Naive,Regolarized,Regolarized 2nd,TV correction
K1_0.02_0.32,32.21747548630804,14.88879239626188,24.97764284324672,24.97763888821709,34.43672114296029
K1_0.04_0.08,27.449851750303562,8.90634948210305,24.540216375223885,24.540248939243327,37.893030668536085
K2_0.01_0.05,33.04850487302219,8.97753244131618,33.105209622770424,33.10627174348368,38.02387688877088
K2_0.03_0.01,28.876932164841737,-0.6447123546832344,21.356976651473673,22.47801884575534,37.28956939559238
K2_0.04_1,26.97803611411068,-3.12168478422868,19.050725299224883,19.05072516426435,29.019251216739384
K3_0.01_0.32,32.3277041099208,9.113042291414505,24.76827232260746,24.768334549393263,32.21272961235969
K3_0.03_0.08,28.576055481730023,-0.4900082962931528,29.03725648057374,29.037227466782625,34.87125772585841
K3_0.05_0.05,25.26001775777887,-5.0317053038085575,24.79436467614885,24.79820523817053,35.51668787909553
