sample8,Noised,Naive,Regolarized,Regolarized 2nd,TV correction
K1_0.02_0.32,30.91292798850558,14.874463044343237,21.227799319732416,21.22780110988307,31.899387631927386
K1_0.04_0.08,26.968099119731114,8.873119630658392,23.918442136313637,23.91847849262881,34.5909632742351
K2_0.01_0.05,30.88150080160758,8.93471176268179,30.49933261858934,30.49974251998112,34.041701913774475
K2_0.03_0.01,27.884354701561406,-0.704964696317848,21.219758420358886,22.310052001957548,34.91990519477048
K2_0.04_1,26.35036197950988,-3.2081281150121455,15.182075877627375,15.182076175529142,27.614530490873626
K3_0.01_0.32,30.246386400730124,9.05526072948823,21.06261268939948,21.06261245875323,30.097441471356596
K3_0.03_0.08,27.57845224873193,-0.569590748624736,27.158854738200276,27.15888920699679,32.11164192380235
K3_0.05_0.05,24.754992090608724,-5.033097847574264,24.272079754256133,24.275467367434032,32.46612688775357
